,beta,gamma,group
5198,0.508030941,0.454256942,ml mgp
5199,0.556279297,1.140555945,ml mgp
5200,0.73930352,0.330002552,ml mgp
5201,0.397983208,0.150082556,ml mgp
5202,1.17137914,0.896979603,ml mgp
5203,0.846119529,0.164333821,ml mgp
5204,0.904749166,0.315095475,ml mgp
5205,0.316844595,0.163299109,ml mgp
5206,2.188165503,5.638962456,ml mgp
5207,0.780990603,1.6394954,ml mgp
5208,0.494921059,1.179073456,ml mgp
5209,0.407211176,0.065818046,ml mgp
5210,1.104543175,2.151611134,ml mgp
5211,0.328242565,0.294650533,ml mgp
5212,0.83729384,0.747167347,ml mgp
5213,0.616049501,1.245598964,ml mgp
5214,0.860730029,0.934479958,ml mgp
5215,0.653258949,0.462059123,ml mgp
5216,0.798686606,0.912499805,ml mgp
5217,1.093914101,0.276782926,ml mgp
5218,0.490501228,0.479577768,ml mgp
5219,0.115872299,0.304992157,ml mgp
5220,0.500293294,0.521121054,ml mgp
5221,0.723771365,0.271253603,ml mgp
5222,0.91126714,0.466212332,ml mgp
5223,0.815775715,1.200960664,ml mgp
5224,0.53826292,2.121759763,ml mgp
5225,0.470723475,0.137044399,ml mgp
5226,0.568768434,0.153030302,ml mgp
5227,1.010357764,0.490205751,ml mgp
5228,0.438111453,0.167095228,ml mgp
5229,0.925307111,5.540254777,ml mgp
5230,0.718451526,1.857191716,ml mgp
5231,0.211518027,0.25571652,ml mgp
5232,0.813333333,0.222506394,balsa
5233,0.232142857,5.523809524,balsa
5234,0.830769231,0.045705521,balsa
5235,0.711864407,0.362903226,balsa
5236,0.339321357,0.22605364,balsa
5237,0.773255814,0.052631579,balsa
5238,0.193442623,0.475095785,balsa
5239,0.774125874,0.079234973,balsa
5240,0.552317881,0.089820359,balsa
5241,0.868501529,0.423076923,balsa
5242,0.339788732,4,balsa
5243,0.766497462,5.5625,balsa
5244,0.640804598,0.206896552,balsa
5245,0.761589404,0.04494382,balsa
5246,0.850162866,0.070754717,balsa
5247,0.475095785,5.266666667,balsa
5248,0.531609195,3.769230769,balsa
5249,0.71559633,0.035714286,balsa
5250,0.623931624,2.5,balsa
5251,0.644970414,3.6,balsa
5252,0.90023753,1,balsa
5253,0.712025316,3.333333333,balsa
5254,0.80952381,0.955555556,balsa
5255,0.680882353,2.744186047,balsa
5256,0.81097561,4.055555556,balsa
5257,0.82406015,16.16666667,balsa
5258,0.316622691,0.53125,balsa
5259,0.571865443,3.571428571,balsa
5260,0.664141414,3.818181818,balsa
5261,0.317757009,0.044578313,balsa
5262,0.653153153,1.081081081,balsa
5263,0.962546816,1.388888889,balsa
5264,0.390041494,0.268676278,balsa
5265,0.53313253,0.181512605,balsa
5266,0.464285714,0.709876543,balsa
5267,0.697810219,0.168161435,balsa
5268,0.820083682,4,balsa
5269,0.364705882,0.666666667,balsa
5270,0.528061224,0.35,balsa
5271,0.70781893,0.095477387,balsa
5272,0.770053476,7.785714286,balsa
5273,0.399305556,0.038990826,balsa
5274,0.315789474,0.136546185,balsa
5275,0.746566792,8.12,balsa
5276,0.666342412,7.02,balsa
5277,0.520435967,4.391304348,balsa
5278,0.765895954,0.051155116,balsa
5279,0.430188679,0.967741935,balsa
5280,0.443396226,0.17791411,balsa
5281,0.710743802,0.093023256,balsa
5282,0.814814815,0.098167539,balsa
5283,0.914772727,0.426666667,balsa
5284,0.550583658,0.368421053,balsa
5285,0.836021505,0.053175775,balsa
5286,0.440514469,0.555555556,balsa
5287,0.291925466,2.75,balsa
5288,0.836104513,0.076086957,balsa
5289,0.713068182,4.571428571,balsa
5290,0.909090909,0.088942308,balsa
5291,0.553061224,4.545454545,balsa
5292,0.458064516,3.864864865,balsa
5293,0.37585034,6,balsa
5294,0.56741573,1.228915663,balsa
5295,0.930032293,0.783382789,balsa
5296,0.375796178,0.076271186,balsa
5297,0.705596107,0.070743405,balsa
5298,0.510752688,0.286407767,balsa
5299,0.87635054,8.40625,balsa
5300,0.897707231,0.07277628,balsa
5301,0.542239686,3.481481481,balsa
5302,0.778032037,0.08045977,balsa
5303,0.530232558,0.101265823,balsa
5304,0.470588235,0.410714286,balsa
5305,0.344827586,0.228813559,balsa
5306,0.856923077,7.971014493,balsa
5307,0.73967684,0.110909091,balsa
5308,0.536407767,1.803278689,balsa
5309,0.495522388,0.368421053,balsa
5310,0.402414487,0.101398601,balsa
5311,0.581818182,3.734939759,balsa
5312,0.82115869,0.066964286,balsa
5313,0.530674847,0.6,balsa
5314,0.332116788,0.404761905,balsa
5315,0.949832776,0.116584565,balsa
5316,0.501760563,5.352112676,balsa
5317,0.84962406,0.065060241,balsa
5318,0.247838617,0.018049793,balsa
5319,0.80075188,1.52173913,balsa
5320,0.497787611,1.574074074,balsa
5321,0.375,0.06259542,balsa
5322,0.323782235,0.451612903,balsa
5323,0.554385965,0.18128655,balsa
5324,0.798934754,4.273504274,balsa
5325,0.825842697,0.61971831,balsa
5326,0.749445676,0.113879004,balsa
5327,0.359060403,0.018604651,balsa
5328,0.698224852,3.6875,balsa
5329,0.492307692,0.079908676,balsa
5330,0.585454545,0.6,balsa
5331,0.87,0.054,balsa
5332,0.295612009,0.090047393,balsa
5333,0.272151899,2.565217391,balsa
5334,0.4348659,7.925925926,balsa
5335,0.832618026,0.134328358,balsa
5336,0.528350515,3.333333333,balsa
5337,0.32781457,0.234375,balsa
5338,0.904761905,0.088068182,balsa
5339,0.973003375,8.866666667,balsa
5340,0.398496241,4.064516129,balsa
5341,0.868035191,0.088516746,balsa
5342,0.608108108,1.459459459,balsa
5343,0.904572565,0.082608696,balsa
5344,0.878326996,0.031042129,balsa
5345,0.822510823,0.642857143,balsa
5346,0.551648352,4.631578947,balsa
5347,0.964769648,0.496551724,balsa
5348,0.796065574,0.334415584,balsa
5349,0.891257996,0.124545455,balsa
5350,0.586124402,3.375912409,balsa
5351,0.640816327,0.046486486,balsa
5352,0.496666667,0.054104478,balsa
5353,0.690773067,0.808333333,balsa
5354,0.551282051,0.026666667,balsa
5355,0.289855072,0.314516129,balsa
5356,0.763565891,0.18575,balsa
5357,0.482233503,7.402422611,balsa
5358,0.596491228,0.033090909,balsa
5359,0.907849829,0.086984127,balsa
5360,0.496240602,2.919708029,balsa
5361,0.723595506,0.056164384,balsa
5362,0.414438503,0.117037037,balsa
5363,0.566433566,0.407043407,balsa
5364,0.624223602,4.756097561,balsa
5365,0.973684211,0.75,balsa
5366,0.23659306,0.13655914,balsa
5367,0.763454318,0.084033613,balsa
5368,0.683890578,1.29,balsa
5369,0.56,1.961538462,balsa
5370,0.546218487,0.8,balsa
5371,0.893442623,14,balsa
5372,0.60969697,1.763636364,balsa
5373,0.643902439,0.868852459,balsa
5374,0.447204969,5.545454545,balsa
5375,0.572481572,0.11375,balsa
5376,0.824034335,1.318681319,balsa
5377,0.911111111,0.62,balsa
5378,0.454545455,3.318181818,balsa
5379,1.046296296,1.95704698,balsa
5380,0.460176991,0.754458162,balsa
5381,1.024390244,0.346086957,balsa
5382,0.319047619,5.150753769,balsa
5383,0.945945946,0.833333333,balsa
5384,0.215,4.933333333,balsa
5385,0.653716216,4.790419162,balsa
5386,0.852878465,0.114761905,balsa
5387,1,1.020746888,balsa
5388,0.28,2.18495935,balsa
5389,0.61971831,0.046619718,balsa
5390,0.642857143,4.142857143,balsa
5391,0.880636605,0.629976581,balsa
5392,0.40060241,0.397769517,balsa
5393,0.757668712,0.725689405,balsa
5394,0.906818182,1.241691843,balsa
5395,0.578947368,1.793187348,balsa
5396,0.765886288,2.763586957,balsa
5397,0.420863309,4.133333333,balsa
5398,0.809741248,0.56626506,balsa
5399,0.932330827,0.14893617,balsa
5400,0.828629032,5.428571429,balsa
5401,0.615571776,0.157894737,balsa
5402,0.350724638,0.048,balsa
5403,0.584837545,1.160944206,balsa
5404,0.812064965,0.116521739,balsa
5405,0.622857143,2.425373134,balsa
5406,0.755952381,1.224489796,balsa
5407,0.913366337,0.146987952,balsa
5408,0.384823848,2.704918033,balsa
5409,0.808988764,0.106382979,balsa
5410,0.402777778,0.372,balsa
5411,0.601043025,0.692307692,balsa
5412,0.672451193,0.333333333,balsa
5413,0.709677419,1.833333333,balsa
5414,0.856741573,0.096666667,balsa
5415,0.452459016,4.022988506,balsa
5416,1.049295775,0.109207921,balsa
5417,0.930147059,0.613861386,balsa
5418,0.434782609,0.053541667,balsa
5419,0.424901186,1.177419355,balsa
5420,0.409395973,5.893019039,balsa
5421,0.537313433,1.014285714,balsa
5422,0.445901639,0.2,balsa
5423,0.541310541,0.419354839,balsa
5424,0.511111111,0.09037037,balsa
5425,0.413907285,4,balsa
5426,0.498039216,0.182857143,balsa
5427,0.518796992,0.177966102,balsa
5428,0.858864028,0.1,balsa
5429,0.943887776,8.071428571,balsa
5430,0.944844125,0.083333333,balsa
5431,0.85786802,10.66666667,balsa
5432,0.911242604,0.140625,balsa
5433,0.548701299,4,balsa
5434,0.924418605,0.06547619,balsa
5435,0.408805031,1.818181818,balsa
5436,0.351648352,0.066666667,balsa
5437,0.387218045,0.6,balsa
5438,0.772963605,0.287128713,balsa
5439,0.655654384,2.457142857,balsa
5440,0.59529148,3.827586207,balsa
5441,0.789077213,0.783783784,balsa
5442,0.534065934,0.0505,balsa
5443,0.434131737,0.038947368,balsa
5444,0.457337884,0.080357143,balsa
5445,0.469816273,3.258655804,balsa
5446,0.465875371,0.097701149,balsa
5447,0.261654135,2.88,balsa
5448,0.381118881,0.786641929,balsa
5449,0.494033413,0.67816092,balsa
5450,0.391184573,0.165625,balsa
5451,0.835271318,1.139534884,balsa
5452,0.485632184,0.847222222,balsa
5453,0.918793503,0.090408163,balsa
5454,0.893939394,7.223476298,balsa
5455,0.459854015,0.073018868,balsa
5456,0.799435028,0.0971875,balsa
5457,0.583038869,5.78778135,balsa
5458,0.27804878,0.085365854,pinon
5459,0.95505618,0.96969697,pinon
5460,0.917647059,0.9375,pinon
5461,0.769230769,0.766666667,pinon
5462,0.171945701,0.102564103,pinon
5463,0.4765625,0.416666667,pinon
5464,0.726027397,1.051282051,pinon
5465,0.888888889,0.434782609,pinon
5466,0.55,1.65,pinon
5467,0.651162791,1.48,pinon
5468,1.03125,0.292682927,pinon
5469,1.416666667,1.962962963,pinon
5470,0.846153846,0.3,pinon
5471,1.272727273,4.444444444,pinon
5472,0.511627907,0.393939394,pinon
5473,0.333333333,0.184210526,pinon
5474,0.676056338,0.529411765,pinon
5475,0.854166667,0.777777778,pinon
5476,0.512195122,1.285714286,pinon
5477,0.32,0.583333333,pinon
5478,0.225352113,0.533333333,pinon
5479,0.893939394,0.55,pinon
5480,0.497142857,0.478873239,pinon
5481,0.804597701,0.5,pinon
5482,0.236453202,0.368421053,pinon
5483,0.840425532,0.596153846,pinon
5484,1.886075949,0.806451613,pinon
5485,0.050561798,0.144578313,pinon
5486,1.822580645,2.074074074,pinon
5487,0.14159292,0.232142857,pinon
5488,0.758064516,0.517241379,pinon
5489,0.081031308,0.096774194,pinon
5490,0.277777778,0.366197183,pinon
5491,1.663157895,0.896551724,pinon
5492,0.395348837,0.148648649,pinon
5493,0.182741117,0.08,pinon
5494,0.18877551,0.185185185,pinon
5495,0.273743017,2.5,pinon
5496,0.653061224,0.35,pinon
5497,0.195121951,0.211538462,pinon
5498,0.402985075,0.297297297,pinon
5499,0.882352941,0.951219512,pinon
5500,1.011363636,0.675675676,pinon
5501,0.730337079,1.4,pinon
5502,0.354166667,0.246753247,pinon
5503,0.738461538,0.485714286,pinon
5504,0.56097561,1.25,pinon
5505,0.923076923,0.202247191,pinon
5506,0.685714286,0.366666667,pinon
5507,1.083333333,2,pinon
5508,0.706185567,1,pinon
5509,0.504424779,0.913043478,pinon
5510,0.614035088,0.095238095,pinon
5511,0.725490196,0.375,pinon
5512,1.684210526,0.58,pinon
5513,0.241935484,0.166666667,pinon
5514,1.3,2,pinon
5515,0.4125,0.655172414,pinon
5516,0.388059701,0.206349206,pinon
5517,0.621212121,0.631578947,pinon
5518,0.780487805,1.916666667,pinon
5519,0.38961039,0.153846154,pinon
5520,0.203252033,0.361702128,pinon
5521,0.476851852,0.365591398,pinon
5522,0.383838384,0.068965517,pinon
5523,0.291262136,0.735294118,pinon
5524,0.95505618,0.631578947,pinon
5525,0.329268293,0.302631579,pinon
5526,0.917647059,1.375,pinon
5527,0.365384615,0.272727273,pinon
5528,0.134615385,0.158536585,pinon
5529,0.866666667,1.357142857,pinon
5530,0.36440678,0.163636364,pinon
5531,0.511627907,0.944444444,pinon
5532,0.816239316,0.245614035,pinon
5533,1.141361257,0.285714286,pinon
5534,0.375838926,0.380952381,pinon
5535,0.48245614,0.140350877,pinon
5536,0.863636364,8.5,pinon
5537,1.052631579,0.220588235,pinon
5538,0.405882353,0.282352941,pinon
5539,1.15942029,0.083333333,pinon
5540,1.431372549,0.692307692,pinon
5541,0.869791667,1.094339623,pinon
5542,0.7,1.666666667,pinon
5543,0.872340426,0.387096774,pinon
5544,0.951219512,3.75,pinon
5545,0.168224299,0.243902439,pinon
5546,0.763358779,0.878787879,pinon
5547,0.679245283,0.53125,pinon
5548,0.339805825,0.409090909,pinon
5549,0.885714286,1.722222222,pinon
5550,0.647058824,0.818181818,pinon
5551,1.796875,0.975,pinon
5552,0.460869565,1.512820513,pinon
5553,0.211143695,0.193548387,pinon
5554,0.93902439,0.6875,pinon
5555,0.890410959,0.782608696,pinon
5556,0.307692308,0.060606061,pinon
5557,0.553191489,0.869565217,pinon
5558,2.808080808,1.169811321,pinon
5559,0.257009346,0.567567568,pinon
5560,0.438709677,0.36,pinon
5561,0.970588235,0.888888889,pinon
5562,0.515151515,0.625,pinon
5563,0.971428571,0.136363636,pinon
5564,1.208955224,1.044444444,pinon
5565,0.259259259,0.319148936,pinon
5566,0.336956522,1.052631579,pinon
5567,0.320512821,0.452830189,pinon
5568,0.58,0.75,pinon
5569,0.93902439,0.8,pinon
5570,0.983050847,1.875,pinon
5571,0.775862069,0.933333333,pinon
5572,0.733333333,0.785714286,pinon
5573,1.055555556,0.338028169,pinon
5574,0.989637306,0.118644068,pinon
5575,0.2,0.611111111,pinon
5576,0.486486486,0.923076923,pinon
5577,0.285714286,0.09375,pinon
5578,0.5,0.782608696,pinon
5579,0.487804878,0.388888889,pinon
5580,0.545454545,0.722222222,pinon
5581,0.121794872,0.096153846,pinon
5582,0.243902439,0.093023256,pinon
5583,0.697368421,0.340909091,pinon
5584,0.484848485,0.5,pinon
5585,0.256684492,0.4,pinon
5586,0.771428571,0.678571429,pinon
5587,0.165,0.2,pinon
5588,0.823529412,0.68,pinon
5589,0.80952381,1.411764706,pinon
5590,0.661971831,0.363636364,pinon
5591,0.978723404,1.75,pinon
5592,0.652173913,0.5,pinon
5593,0.428571429,1.4,pinon
5594,0.4625,0.8,pinon
5595,0.895833333,0.191489362,pinon
5596,1.034883721,0.111111111,pinon
5597,1,0.76,pinon
5598,0.162790698,0.15625,pinon
5599,1.016129032,0.8,pinon
5600,1.126984127,1.916666667,pinon
5601,0.409395973,0.25,pinon
5602,1,1.307692308,pinon
5603,1.37704918,2.117647059,pinon
5604,0.321428571,0.222222222,pinon
5605,0.378640777,0.733333333,pinon
5606,0.434482759,1.055555556,pinon
5607,0.854166667,1.736842105,pinon
5608,1.969465649,1.611111111,pinon
5609,0.666666667,0.514285714,pinon
5610,0.710526316,0.4,pinon
5611,0.612903226,0.775,pinon
5612,1.433333333,1.048780488,pinon
5613,0.535211268,2.25,pinon
5614,1,0.04,pinon
5615,1.026548673,0.055555556,pinon
5616,0.275167785,0.135135135,pinon
5617,1.243902439,4,pinon
5618,0.329113924,0.432432432,pinon
5619,0.804511278,1.285714286,pinon
5620,0.470588235,0.64,pinon
5621,0.345238095,0.16,pinon
5622,0.848101266,0.376623377,pinon
5623,0.320610687,0.266666667,pinon
5624,1.021276596,0.057692308,pinon
5625,0.473170732,0.614035088,pinon
5626,0.310043668,0.235294118,pinon
5627,1,2.111111111,pinon
5628,0.705882353,1.607142857,pinon
5629,1.552083333,1.851851852,pinon
5630,0.678571429,1.277777778,pinon
5631,0.214765101,0.4,pinon
5632,0.966850829,0.630434783,pinon
5633,0.254237288,0.507246377,pinon
5634,0.616666667,1.285714286,pinon
5635,0.695652174,0.638888889,pinon
5636,0.4375,0.782608696,pinon
5637,0.788461538,0.571428571,pinon
5638,0.961783439,0.75,pinon
5639,1.778571429,1.703703704,pinon
5640,0.576923077,1.782608696,pinon
5641,0.584615385,0.666666667,pinon
5642,0.903225806,0.230769231,pinon
5643,0.982142857,5,pinon
5644,0.5,0.909090909,pinon
5645,0.178723404,0.571428571,pinon
5646,1.428571429,0.791666667,pinon
5647,0.652173913,1.583333333,pinon
5648,0.405857741,0.571428571,pinon
5649,0.835051546,0.5,pinon
5650,0.345679012,0.3,pinon
5651,0.113445378,0.227272727,pinon
5652,0.434579439,0.38028169,pinon
5653,0.88172043,1.111111111,pinon
5654,0.122580645,0.215686275,pinon
5655,0.283653846,0.852941176,pinon
5656,0.337837838,0.326086957,pinon
5657,0.779661017,0.75862069,pinon
5658,0.178707224,0.27027027,pinon
5659,0.43315508,0.234042553,pinon
5660,0.87654321,2.727272727,pinon
5661,0.971830986,0.066666667,pinon
5662,1.369863014,0.045454545,pinon
5663,1.166666667,0.058823529,pinon
5664,0.946902655,1.909090909,pinon
5665,0.448598131,0.904761905,pinon
5666,0.958333333,1.473684211,pinon
5667,0.558139535,0.655172414,pinon
5668,0.641025641,0.807692308,pinon
5669,1.074074074,0.176470588,pinon
5670,1.623076923,1.183673469,pinon
5671,0.099526066,0.206896552,pinon
5672,0.219512195,0.333333333,pinon
5673,0.75862069,0.306122449,pinon
5674,0.220338983,0.25,pinon
5675,0.981818182,0.2,pinon
5676,0.970873786,1.523809524,pinon
5677,1.08,0.1875,pinon
5678,0.608695652,0.863636364,pinon
5679,0.575757576,0.833333333,pinon
5680,0.62037037,7.5,pinon
5681,0.577777778,1.44,pinon
5682,0.858208955,0.131578947,pinon
5683,1.424242424,0.111111111,pinon
5684,0.185714286,0.423076923,pinon
5685,0.404958678,0.833333333,pinon
5686,1,0.741935484,pinon
5687,0.510204082,1.45,pinon
5688,1.068181818,0.703703704,pinon
5689,0.382978723,0.684210526,pinon
5690,0.417322835,0.952380952,pinon
5691,1.830188679,1.45,pinon
5692,0.92513369,0.5,pinon
5693,0.257246377,0.384615385,pinon
5694,0.823529412,1.285714286,pinon
5695,0.666666667,1.176470588,pinon
5696,0.914893617,0.25,pinon
5697,0.872093023,1.6,pinon
5698,0.586666667,0.875,pinon
5699,0.684210526,0.5,pinon
5700,0.846153846,0.090909091,pinon
5701,0.866666667,0.166666667,pinon
5702,0.763888889,0.288888889,pinon
5703,0.223350254,0.153846154,pinon
5704,0.975903614,1.6,pinon
5705,0.578947368,0.55,pinon
5706,0.787878788,0.269230769,pinon
5707,0.666666667,0.275862069,pinon
5708,0.890909091,1.538461538,pinon
5709,0.431818182,0.166666667,pinon
5710,0.520408163,1.1,pinon
5711,2.019607843,1.227272727,pinon
5712,0.352941176,0.621621622,pinon
5713,0.63803681,0.018181818,pinon
5714,0.9375,0.210526316,pinon
5715,0.567567568,0.407407407,pinon
5716,0.223004695,0.728571429,pinon
5717,0.269035533,0.319148936,pinon
5718,0.810810811,0.1875,pinon
5719,1.483333333,4,pinon
5720,0.094339623,0.230769231,pinon
5721,0.967914439,0.078125,pinon
5722,0.337539432,0.258426966,pinon
5723,0.559440559,0.033898305,pinon
5724,0.612244898,0.666666667,pinon
5725,1.192982456,5.2,pinon
5726,1.129943503,0.054054054,pinon
5727,2.020408163,0.902439024,pinon
5728,0.189473684,0.463414634,pinon
5729,2.876811594,0.709090909,pinon
5730,0.198992443,1.076923077,pinon
5731,0.898734177,0.833333333,pinon
5732,0.730769231,0.142857143,pinon
5733,0.717391304,0.142857143,pinon
5734,0.31092437,0.184615385,pinon
5735,1.265306122,0.288888889,pinon
5736,0.627906977,0.238095238,pinon
5737,0.885714286,0.294117647,pinon
5738,0.951612903,2.1,pinon
5739,0.559322034,0.19047619,pinon
5740,0.719298246,0.12,pinon
5741,0.918181818,0.96,pinon
5742,1.840425532,1.916666667,pinon
5743,0.306358382,1.434782609,pinon
5744,0.773584906,0.636363636,pinon
5745,0.780487805,1.19047619,pinon
5746,1.071428571,0.073170732,pinon
5747,0.802721088,0.805555556,pinon
5748,0.389830508,1.103448276,pinon
5749,0.201680672,0.5,pinon
5750,0.692307692,0.378378378,pinon
5751,0.104294479,0.097560976,pinon
5752,0.557692308,1.764705882,pinon
5753,0.096618357,0.192307692,pinon
5754,0.183673469,0.3,pinon
5755,0.494505495,0.052631579,pinon
5756,0.143302181,0.254901961,pinon
5757,0.52173913,1.733333333,pinon
5758,0.771428571,0.1,pinon
5759,0.930693069,0.086206897,pinon
5760,1.144230769,0.717391304,pinon
5761,0.238095238,0.131578947,pinon
5762,0.926829268,0.058823529,pinon
5763,1.587301587,0.592592593,pinon
5764,0.87,2.0625,pinon
5765,1.046783626,0.065217391,pinon
5766,0.188571429,0.278688525,pinon
5767,0.137755102,0.180555556,pinon
5768,0.959731544,0.80952381,pinon
5769,0.347826087,0.324324324,pinon
5770,1.275,0.333333333,pinon
5771,0.685185185,0.157894737,pinon
5772,0.19047619,0.173333333,pinon
5773,0.638297872,0.363636364,pinon
5774,0.297101449,0.8,pinon
5775,0.609756098,0.75,pinon
5776,0.930769231,0.101449275,pinon
5777,0.777777778,0.12,pinon
5778,0.645833333,0.121212121,pinon
5779,0.181818182,0.104651163,pinon
5780,0.268817204,0.151515152,pinon
5781,0.717948718,0.555555556,pinon
5782,1.243902439,0.325,pinon
5783,0.19858156,0.263157895,pinon
5784,0.176056338,0.363636364,pinon
5785,0.634146341,0.76,pinon
5786,0.513513514,0.620689655,pinon
5787,1.06918239,0.068181818,pinon
5788,0.409090909,0.4375,pinon
5789,0.444444444,0.428571429,pinon
5790,1.282051282,0.545454545,pinon
5791,0.941605839,0.37037037,pinon
5792,0.289156627,0.583333333,pinon
5793,0.75,1,pinon
5794,0.766666667,0.208333333,pinon
5795,0.736434109,1.2,pinon
5796,0.905882353,0.351351351,pinon
5797,0.474358974,0.368421053,pinon
5798,1.792207792,2.846153846,pinon
5799,0.239130435,0.27027027,pinon
5800,0.771428571,0.09375,pinon
5801,0.578947368,1.125,pinon
5802,1.563636364,1.555555556,pinon
5803,1.111111111,0.1,pinon
5804,1.261904762,0.6,pinon
5805,0.621621622,0.394736842,pinon
5806,0.675675676,0.487804878,pinon
5807,0.106007067,0.226666667,pinon
5808,0.192307692,0.138461538,pinon
5809,1.032967033,0.107142857,pinon
5810,0.634615385,1.103448276,pinon
5811,0.7,0.545454545,pinon
5812,0.852112676,0.909090909,pinon
5813,0.099547511,0.321428571,pinon
5814,0.274509804,0.244444444,pinon
5815,1.11627907,0.022222222,pinon
5816,0.666666667,0.566666667,pinon
5817,0.516666667,0.857142857,pinon
5818,0.75,0.179487179,pinon
5819,0.163398693,0.117647059,pinon
5820,0.583333333,0.76,pinon
5821,0.37962963,1.176470588,pinon
5822,0.536585366,0.45,pinon
5823,0.373626374,0.730769231,pinon
5824,0.963414634,0.777777778,pinon
5825,0.260162602,0.456521739,pinon
5826,0.45323741,0.777777778,pinon
5827,0.604651163,0.25,pinon
5828,0.130434783,0.222222222,pinon
5829,0.863636364,1.9,pinon
5830,0.871794872,0.4,pinon
5831,0.346153846,0.575757576,pinon
5832,0.641618497,0.704918033,pinon
5833,0.544715447,0.873015873,pinon
5834,0.682926829,0.289473684,pinon
5835,0.634615385,0.7,pinon
5836,0.474576271,0.625,pinon
5837,0.704545455,0.14893617,pinon
5838,0.56,0.7,pinon
5839,1.045045045,0.046511628,pinon
5840,1.403846154,0.5625,pinon
5841,0.590909091,0.457142857,pinon
5842,0.704545455,0.192982456,pinon
5843,1.782608696,1.470588235,pinon
5844,0.235294118,0.238095238,pinon
5845,0.122065728,0.339622642,pinon
5846,0.209090909,0.5,pinon
5847,0.87037037,1.2,pinon
5848,0.47826087,0.333333333,pinon
5849,0.541666667,0.617647059,pinon
5850,0.5,0.101694915,pinon
5851,0.141935484,0.130434783,pinon
5852,0.298611111,1,pinon
5853,0.465116279,0.194444444,pinon
5854,0.200892857,0.649122807,pinon
5855,0.174698795,0.196721311,pinon
5856,0.122994652,0.346153846,pinon
5857,0.763157895,0.307692308,pinon
5858,0.211678832,0.23255814,pinon
5859,0.504273504,0.04,pinon
5860,0.728813559,8,pinon
5861,0.962962963,0.1,pinon
5862,0.628205128,7.333333333,pinon
5863,1.224489796,1.045454545,pinon
5864,1.092436975,0.086206897,pinon
5865,0.507692308,6,pinon
5866,0.673913043,0.109589041,pinon
5867,0.8,0.131147541,pinon
5868,0.219047619,0.466666667,pinon
5869,0.695652174,0.19047619,pinon
5870,0.558823529,0.636363636,pinon
5871,0.7,0.229166667,pinon
5872,0.545454545,0.733333333,pinon
5873,0.613636364,0.628571429,pinon
5874,0.371134021,0.472222222,pinon
5875,0.75,0.647058824,pinon
5876,0.818181818,2.074074074,pinon
5877,0.780487805,0.096153846,pinon
5878,0.230769231,0.303030303,pinon
5879,0.717391304,1.15,pinon
5880,0.25,0.48,pinon
5881,1.144927536,0.166666667,pinon
5882,0.213114754,0.204545455,pinon
5883,0.880733945,0.674418605,pinon
5884,0.678571429,0.352941176,pinon
5885,0.685714286,0.117647059,pinon
5886,0.820224719,0.228070175,pinon
5887,0.219047619,0.36,pinon
5888,0.347826087,0.25,pinon
5889,0.827777778,1.2,pinon
5890,0.597315436,0.895833333,pinon
5891,0.853932584,0.209302326,pinon
5892,0.916666667,5,pinon
5893,1,0.133333333,pinon
5894,0.490196078,0.476190476,pinon
5895,0.622222222,0.394736842,pinon
5896,0.58,0.138888889,pinon
5897,0.625,0.142857143,pinon
5898,0.848484848,0.181818182,pinon
5899,0.477272727,0.106666667,pinon
5900,0.5,0.077922078,pinon
5901,0.315789474,0.04109589,pinon
5902,0.205882353,0.215384615,pinon
5903,0.5625,0.5,pinon
5904,0.203703704,0.354166667,pinon
5905,0.545454545,0.882352941,pinon
5906,0.971223022,0.451612903,pinon
5907,0.692307692,0.75,pinon
5908,0.851851852,0.787878788,pinon
5909,1.054545455,2.04,pinon
5910,0.568181818,1.153846154,pinon
5911,0.416666667,0.086956522,pinon
5912,0.19133574,0.26984127,pinon
5913,1.150943396,2.176470588,pinon
5914,0.446808511,0.344262295,pinon
5915,0.540540541,0.228070175,pinon
5916,0.314285714,0.059701493,pinon
5917,0.69047619,0.147058824,pinon
5918,0.852459016,0.162790698,pinon
5919,0.772727273,0.319148936,pinon
5920,0.563636364,0.155844156,pinon
5921,0.523809524,1,pinon
5922,0.371428571,0.18556701,pinon
5923,0.76146789,1.129032258,pinon
5924,0.430379747,0.117647059,pinon
5925,0.295454545,0.172131148,pinon
5926,0.301075269,0.127659574,pinon
5927,0.387755102,0.065420561,pinon
5928,0.4,0.717948718,pinon
5929,0.811881188,0.742857143,pinon
5930,0.353658537,0.576923077,pinon
5931,0.966666667,0.441176471,ponderosa
5932,0.678571429,0.133333333,ponderosa
5933,0.769230769,0.845070423,ponderosa
5934,0.85,0.7,ponderosa
5935,0.8,0.798319328,ponderosa
5936,0.833333333,0.773049645,ponderosa
5937,0.588235294,0.748031496,ponderosa
5938,0.079069767,0.717948718,ponderosa
5939,0.805555556,0.653061224,ponderosa
5940,0.7,0.052,ponderosa
5941,0.428571429,0.126086957,ponderosa
5942,1,0.056097561,ponderosa
5943,0.714285714,0.829787234,ponderosa
5944,0.533333333,0.203333333,ponderosa
5945,0.657142857,0.191666667,ponderosa
5946,0.941176471,0.20952381,ponderosa
5947,1,0.396551724,ponderosa
5948,0.1875,0.33,ponderosa
5949,1,2.045454545,ponderosa
5950,1,2.029411765,ponderosa
